sighting_id,species,latitude,longitude,year,month
46086,Humpback Whale,37.63535,-123.039,2017,Aug
46086,Humpback Whale,37.63535,-123.039,2017,Aug
46086,Humpback Whale,37.63535,-123.039,2017,Aug
46086,Humpback Whale,37.63535,-123.039,2017,Aug
46086,Humpback Whale,37.63535,-123.039,2017,Aug
46087,Humpback Whale,37.79253,-122.617,2017,Aug
46087,Humpback Whale,37.79253,-122.617,2017,Aug
46089,Humpback Whale,37.82346,-122.478,2017,Aug
46090,Humpback Whale,37.80639,-122.482,2017,Aug
46102,Humpback Whale,34.364,-120.067,2017,Aug
46104,Humpback Whale,34.3354,-119.928,2017,Aug
46105,Humpback Whale,34.34847,-120.048,2017,Aug
46215,Humpback Whale,37.88164,-122.663,2017,Aug
46234,Humpback Whale,37.81361,-122.509,2017,Aug
46235,Humpback Whale,37.81361,-122.509,2017,Aug
46236,Humpback Whale,37.81361,-122.509,2017,Aug
46237,Humpback Whale,37.81361,-122.509,2017,Aug
46299,Blue Whale,34.09952,-119.472,2017,Aug
46316,Humpback Whale,37.81474,-122.476,2017,Aug
46316,Humpback Whale,37.81474,-122.476,2017,Aug
46317,Humpback Whale,37.81835,-122.473,2017,Aug
46358,Blue Whale,32.66786,-117.333,2017,Aug
46368,Blue Whale,34.064,-119.326,2017,Aug
46369,Fin Whale,34.06322,-119.326,2017,Aug
46497,Humpback Whale,38.30911,-123.026,2017,Aug
46497,Humpback Whale,38.30911,-123.026,2017,Aug
46497,Humpback Whale,38.30911,-123.026,2017,Aug
46497,Humpback Whale,38.30911,-123.026,2017,Aug
46544,Humpback Whale,38.09929,-123.374,2017,Aug
46544,Humpback Whale,38.09929,-123.374,2017,Aug
46547,Humpback Whale,38.04847,-123.472,2017,Aug
46550,Humpback Whale,38.09929,-123.374,2017,Aug
46550,Humpback Whale,38.09929,-123.374,2017,Aug
46549,Humpback Whale,38.27427,-123.019,2017,Aug
46549,Humpback Whale,38.27427,-123.019,2017,Aug
46549,Humpback Whale,38.27427,-123.019,2017,Aug
46549,Humpback Whale,38.27427,-123.019,2017,Aug
46549,Humpback Whale,38.27427,-123.019,2017,Aug
46549,Humpback Whale,38.27427,-123.019,2017,Aug
46549,Humpback Whale,38.27427,-123.019,2017,Aug
46549,Humpback Whale,38.27427,-123.019,2017,Aug
46548,Humpback Whale,38.11703,-123.337,2017,Aug
46548,Humpback Whale,38.11703,-123.337,2017,Aug
46548,Humpback Whale,38.11703,-123.337,2017,Aug
46548,Humpback Whale,38.11703,-123.337,2017,Aug
46548,Humpback Whale,38.11703,-123.337,2017,Aug
46548,Humpback Whale,38.11703,-123.337,2017,Aug
46548,Humpback Whale,38.11703,-123.337,2017,Aug
46548,Humpback Whale,38.11703,-123.337,2017,Aug
46896,Blue Whale,34.06543,-119.326,2017,Aug
46896,Blue Whale,34.06543,-119.326,2017,Aug
46901,Humpback Whale,37.83052,-122.442,2017,Aug
46901,Humpback Whale,37.83052,-122.442,2017,Aug
46901,Humpback Whale,37.83052,-122.442,2017,Aug
46921,Humpback Whale,36.69064,-122.019,2017,Aug
46941,Humpback Whale,36.69182,-122.022,2017,Aug
46942,Humpback Whale,36.69288,-122.025,2017,Aug
46957,Humpback Whale,36.48846,-122.081,2017,Aug
46957,Humpback Whale,36.48846,-122.081,2017,Aug
46957,Humpback Whale,36.48846,-122.081,2017,Aug
46957,Humpback Whale,36.48846,-122.081,2017,Aug
46958,Humpback Whale,36.48001,-122.055,2017,Aug
46959,Blue Whale,36.47574,-122.049,2017,Aug
46963,Humpback Whale,36.43072,-122.017,2017,Aug
46966,Humpback Whale,36.69009,-122.001,2017,Aug
46966,Humpback Whale,36.69009,-122.001,2017,Aug
46966,Humpback Whale,36.69009,-122.001,2017,Aug
46979,Blue Whale,36.43462,-122.584,2017,Aug
46979,Blue Whale,36.43462,-122.584,2017,Aug
47053,Blue Whale,34.0624,-119.353,2017,Aug
47053,Blue Whale,34.0624,-119.353,2017,Aug
47053,Blue Whale,34.0624,-119.353,2017,Aug
47054,Fin Whale,34.06249,-119.353,2017,Aug
47074,Blue Whale,34.05654,-119.374,2017,Aug
47075,Fin Whale,34.06185,-119.357,2017,Aug
47079,Humpback Whale,36.95261,-121.991,2017,Aug
47079,Humpback Whale,36.95261,-121.991,2017,Aug
47270,Humpback Whale,48.50088,-124.717,2017,Aug
47270,Humpback Whale,48.50088,-124.717,2017,Aug
47270,Humpback Whale,48.50088,-124.717,2017,Aug
47270,Humpback Whale,48.50088,-124.717,2017,Aug
47270,Humpback Whale,48.50088,-124.717,2017,Aug
47270,Humpback Whale,48.50088,-124.717,2017,Aug
47270,Humpback Whale,48.50088,-124.717,2017,Aug
47270,Humpback Whale,48.50088,-124.717,2017,Aug
47270,Humpback Whale,48.50088,-124.717,2017,Aug
47270,Humpback Whale,48.50088,-124.717,2017,Aug
47270,Humpback Whale,48.50088,-124.717,2017,Aug
47270,Humpback Whale,48.50088,-124.717,2017,Aug
47270,Humpback Whale,48.50088,-124.717,2017,Aug
47270,Humpback Whale,48.50088,-124.717,2017,Aug
47270,Humpback Whale,48.50088,-124.717,2017,Aug
47270,Humpback Whale,48.50088,-124.717,2017,Aug
47270,Humpback Whale,48.50088,-124.717,2017,Aug
47270,Humpback Whale,48.50088,-124.717,2017,Aug
47270,Humpback Whale,48.50088,-124.717,2017,Aug
47270,Humpback Whale,48.50088,-124.717,2017,Aug
47270,Humpback Whale,48.50088,-124.717,2017,Aug
47270,Humpback Whale,48.50088,-124.717,2017,Aug
47270,Humpback Whale,48.50088,-124.717,2017,Aug
47270,Humpback Whale,48.50088,-124.717,2017,Aug
47270,Humpback Whale,48.50088,-124.717,2017,Aug
47270,Humpback Whale,48.50088,-124.717,2017,Aug
47270,Humpback Whale,48.50088,-124.717,2017,Aug
47270,Humpback Whale,48.50088,-124.717,2017,Aug
47270,Humpback Whale,48.50088,-124.717,2017,Aug
47270,Humpback Whale,48.50088,-124.717,2017,Aug
47270,Humpback Whale,48.50088,-124.717,2017,Aug
47270,Humpback Whale,48.50088,-124.717,2017,Aug
47270,Humpback Whale,48.50088,-124.717,2017,Aug
47270,Humpback Whale,48.50088,-124.717,2017,Aug
47270,Humpback Whale,48.50088,-124.717,2017,Aug
47270,Humpback Whale,48.50088,-124.717,2017,Aug
47270,Humpback Whale,48.50088,-124.717,2017,Aug
47270,Humpback Whale,48.50088,-124.717,2017,Aug
47270,Humpback Whale,48.50088,-124.717,2017,Aug
47270,Humpback Whale,48.50088,-124.717,2017,Aug
47270,Humpback Whale,48.50088,-124.717,2017,Aug
47270,Humpback Whale,48.50088,-124.717,2017,Aug
47270,Humpback Whale,48.50088,-124.717,2017,Aug
47270,Humpback Whale,48.50088,-124.717,2017,Aug
47270,Humpback Whale,48.50088,-124.717,2017,Aug
47270,Humpback Whale,48.50088,-124.717,2017,Aug
47270,Humpback Whale,48.50088,-124.717,2017,Aug
47270,Humpback Whale,48.50088,-124.717,2017,Aug
47270,Humpback Whale,48.50088,-124.717,2017,Aug
47270,Humpback Whale,48.50088,-124.717,2017,Aug
47335,Humpback Whale,34.11,-119.46,2017,Aug
47380,Humpback Whale,37.87872,-122.675,2017,Sep
47382,Humpback Whale,34.12638,-119.608,2017,Sep
47429,Humpback Whale,34.08937,-119.304,2017,Sep
47429,Humpback Whale,34.08937,-119.304,2017,Sep
47430,Humpback Whale,34.08934,-119.304,2017,Sep
47430,Humpback Whale,34.08934,-119.304,2017,Sep
47434,Humpback Whale,37.86996,-122.677,2017,Sep
47452,Humpback Whale,34.21619,-119.81,2017,Sep
47506,Humpback Whale,48.231,-124.707,2017,Sep
47601,Humpback Whale,36.64057,-121.904,2017,Sep
47601,Humpback Whale,36.64057,-121.904,2017,Sep
47602,Humpback Whale,36.65755,-121.944,2017,Sep
47602,Humpback Whale,36.65755,-121.944,2017,Sep
47602,Humpback Whale,36.65755,-121.944,2017,Sep
47602,Humpback Whale,36.65755,-121.944,2017,Sep
47602,Humpback Whale,36.65755,-121.944,2017,Sep
47602,Humpback Whale,36.65755,-121.944,2017,Sep
47602,Humpback Whale,36.65755,-121.944,2017,Sep
47602,Humpback Whale,36.65755,-121.944,2017,Sep
47602,Humpback Whale,36.65755,-121.944,2017,Sep
47602,Humpback Whale,36.65755,-121.944,2017,Sep
47602,Humpback Whale,36.65755,-121.944,2017,Sep
47602,Humpback Whale,36.65755,-121.944,2017,Sep
47602,Humpback Whale,36.65755,-121.944,2017,Sep
47602,Humpback Whale,36.65755,-121.944,2017,Sep
47602,Humpback Whale,36.65755,-121.944,2017,Sep
47602,Humpback Whale,36.65755,-121.944,2017,Sep
47602,Humpback Whale,36.65755,-121.944,2017,Sep
47602,Humpback Whale,36.65755,-121.944,2017,Sep
47602,Humpback Whale,36.65755,-121.944,2017,Sep
47602,Humpback Whale,36.65755,-121.944,2017,Sep
47604,Humpback Whale,36.64513,-121.962,2017,Sep
47604,Humpback Whale,36.64513,-121.962,2017,Sep
47604,Humpback Whale,36.64513,-121.962,2017,Sep
47604,Humpback Whale,36.64513,-121.962,2017,Sep
47604,Humpback Whale,36.64513,-121.962,2017,Sep
47604,Humpback Whale,36.64513,-121.962,2017,Sep
47604,Humpback Whale,36.64513,-121.962,2017,Sep
47604,Humpback Whale,36.64513,-121.962,2017,Sep
47605,Humpback Whale,36.64339,-121.966,2017,Sep
47605,Humpback Whale,36.64339,-121.966,2017,Sep
47605,Humpback Whale,36.64339,-121.966,2017,Sep
47605,Humpback Whale,36.64339,-121.966,2017,Sep
47605,Humpback Whale,36.64339,-121.966,2017,Sep
47605,Humpback Whale,36.64339,-121.966,2017,Sep
47607,Humpback Whale,36.64711,-121.979,2017,Sep
47607,Humpback Whale,36.64711,-121.979,2017,Sep
47615,Humpback Whale,36.40878,-122.027,2017,Sep
47616,Humpback Whale,36.41209,-122.033,2017,Sep
47621,Fin Whale,36.50324,-122.114,2017,Sep
47621,Fin Whale,36.50324,-122.114,2017,Sep
47622,Blue Whale,36.5036,-122.114,2017,Sep
47622,Blue Whale,36.5036,-122.114,2017,Sep
47623,Blue Whale,36.48043,-122.081,2017,Sep
47623,Blue Whale,36.48043,-122.081,2017,Sep
47623,Blue Whale,36.48043,-122.081,2017,Sep
47623,Blue Whale,36.48043,-122.081,2017,Sep
47625,Humpback Whale,36.4461,-122.052,2017,Sep
47625,Humpback Whale,36.4461,-122.052,2017,Sep
47628,Humpback Whale,36.41566,-122.016,2017,Sep
47628,Humpback Whale,36.41566,-122.016,2017,Sep
47628,Humpback Whale,36.41566,-122.016,2017,Sep
47628,Humpback Whale,36.41566,-122.016,2017,Sep
47628,Humpback Whale,36.41566,-122.016,2017,Sep
47738,Humpback Whale,36.41493,-122.056,2017,Sep
47738,Humpback Whale,36.41493,-122.056,2017,Sep
47688,Humpback Whale,36.64798,-121.898,2017,Sep
47688,Humpback Whale,36.64798,-121.898,2017,Sep
47688,Humpback Whale,36.64798,-121.898,2017,Sep
47688,Humpback Whale,36.64798,-121.898,2017,Sep
47688,Humpback Whale,36.64798,-121.898,2017,Sep
47688,Humpback Whale,36.64798,-121.898,2017,Sep
47688,Humpback Whale,36.64798,-121.898,2017,Sep
47689,Humpback Whale,36.64956,-121.904,2017,Sep
47689,Humpback Whale,36.64956,-121.904,2017,Sep
47689,Humpback Whale,36.64956,-121.904,2017,Sep
47690,Humpback Whale,36.65188,-121.906,2017,Sep
47690,Humpback Whale,36.65188,-121.906,2017,Sep
47690,Humpback Whale,36.65188,-121.906,2017,Sep
47690,Humpback Whale,36.65188,-121.906,2017,Sep
47691,Humpback Whale,36.65744,-121.919,2017,Sep
47691,Humpback Whale,36.65744,-121.919,2017,Sep
47695,Humpback Whale,36.65744,-121.919,2017,Sep
47695,Humpback Whale,36.65744,-121.919,2017,Sep
47700,Humpback Whale,36.65744,-121.919,2017,Sep
47700,Humpback Whale,36.65744,-121.919,2017,Sep
47701,Humpback Whale,36.66823,-121.926,2017,Sep
47701,Humpback Whale,36.66823,-121.926,2017,Sep
47701,Humpback Whale,36.66823,-121.926,2017,Sep
47701,Humpback Whale,36.66823,-121.926,2017,Sep
47701,Humpback Whale,36.66823,-121.926,2017,Sep
47701,Humpback Whale,36.66823,-121.926,2017,Sep
47701,Humpback Whale,36.66823,-121.926,2017,Sep
47702,Humpback Whale,36.69295,-121.942,2017,Sep
47702,Humpback Whale,36.69295,-121.942,2017,Sep
47703,Humpback Whale,36.69295,-121.942,2017,Sep
47703,Humpback Whale,36.69295,-121.942,2017,Sep
47704,Humpback Whale,36.66823,-121.926,2017,Sep
47704,Humpback Whale,36.66823,-121.926,2017,Sep
47704,Humpback Whale,36.66823,-121.926,2017,Sep
47704,Humpback Whale,36.66823,-121.926,2017,Sep
47704,Humpback Whale,36.66823,-121.926,2017,Sep
47704,Humpback Whale,36.66823,-121.926,2017,Sep
47704,Humpback Whale,36.66823,-121.926,2017,Sep
47705,Humpback Whale,36.6821,-121.934,2017,Sep
47705,Humpback Whale,36.6821,-121.934,2017,Sep
47705,Humpback Whale,36.6821,-121.934,2017,Sep
47705,Humpback Whale,36.6821,-121.934,2017,Sep
47705,Humpback Whale,36.6821,-121.934,2017,Sep
47705,Humpback Whale,36.6821,-121.934,2017,Sep
47705,Humpback Whale,36.6821,-121.934,2017,Sep
47705,Humpback Whale,36.6821,-121.934,2017,Sep
47705,Humpback Whale,36.6821,-121.934,2017,Sep
47705,Humpback Whale,36.6821,-121.934,2017,Sep
47705,Humpback Whale,36.6821,-121.934,2017,Sep
47705,Humpback Whale,36.6821,-121.934,2017,Sep
47711,Humpback Whale,36.70268,-121.951,2017,Sep
47711,Humpback Whale,36.70268,-121.951,2017,Sep
47712,Humpback Whale,36.48085,-122.085,2017,Sep
47713,Humpback Whale,36.48146,-122.11,2017,Sep
47713,Humpback Whale,36.48146,-122.11,2017,Sep
47714,Humpback Whale,36.48146,-122.11,2017,Sep
47714,Humpback Whale,36.48146,-122.11,2017,Sep
47715,Humpback Whale,36.70916,-122.085,2017,Sep
47716,Humpback Whale,36.70916,-122.085,2017,Sep
47717,Humpback Whale,36.6821,-121.934,2017,Sep
47717,Humpback Whale,36.6821,-121.934,2017,Sep
47717,Humpback Whale,36.6821,-121.934,2017,Sep
47717,Humpback Whale,36.6821,-121.934,2017,Sep
47717,Humpback Whale,36.6821,-121.934,2017,Sep
47717,Humpback Whale,36.6821,-121.934,2017,Sep
47717,Humpback Whale,36.6821,-121.934,2017,Sep
47717,Humpback Whale,36.6821,-121.934,2017,Sep
47717,Humpback Whale,36.6821,-121.934,2017,Sep
47717,Humpback Whale,36.6821,-121.934,2017,Sep
47717,Humpback Whale,36.6821,-121.934,2017,Sep
47717,Humpback Whale,36.6821,-121.934,2017,Sep
47718,Humpback Whale,36.6821,-121.934,2017,Sep
47718,Humpback Whale,36.6821,-121.934,2017,Sep
47718,Humpback Whale,36.6821,-121.934,2017,Sep
47718,Humpback Whale,36.6821,-121.934,2017,Sep
47718,Humpback Whale,36.6821,-121.934,2017,Sep
47718,Humpback Whale,36.6821,-121.934,2017,Sep
47718,Humpback Whale,36.6821,-121.934,2017,Sep
47718,Humpback Whale,36.6821,-121.934,2017,Sep
47718,Humpback Whale,36.6821,-121.934,2017,Sep
47718,Humpback Whale,36.6821,-121.934,2017,Sep
47718,Humpback Whale,36.6821,-121.934,2017,Sep
47718,Humpback Whale,36.6821,-121.934,2017,Sep
47719,Blue Whale,36.4229,-122.109,2017,Sep
47719,Blue Whale,36.4229,-122.109,2017,Sep
47720,Blue Whale,36.4229,-122.109,2017,Sep
47720,Blue Whale,36.4229,-122.109,2017,Sep
47721,Humpback Whale,36.48146,-122.11,2017,Sep
47721,Humpback Whale,36.48146,-122.11,2017,Sep
47722,Humpback Whale,36.70916,-122.085,2017,Sep
47723,Humpback Whale,36.6821,-121.934,2017,Sep
47723,Humpback Whale,36.6821,-121.934,2017,Sep
47723,Humpback Whale,36.6821,-121.934,2017,Sep
47723,Humpback Whale,36.6821,-121.934,2017,Sep
47723,Humpback Whale,36.6821,-121.934,2017,Sep
47723,Humpback Whale,36.6821,-121.934,2017,Sep
47723,Humpback Whale,36.6821,-121.934,2017,Sep
47723,Humpback Whale,36.6821,-121.934,2017,Sep
47723,Humpback Whale,36.6821,-121.934,2017,Sep
47723,Humpback Whale,36.6821,-121.934,2017,Sep
47723,Humpback Whale,36.6821,-121.934,2017,Sep
47723,Humpback Whale,36.6821,-121.934,2017,Sep
47724,Blue Whale,36.4229,-122.109,2017,Sep
47724,Blue Whale,36.4229,-122.109,2017,Sep
47725,Humpback Whale,36.48146,-122.11,2017,Sep
47725,Humpback Whale,36.48146,-122.11,2017,Sep
47726,Humpback Whale,36.70916,-122.085,2017,Sep
47727,Humpback Whale,36.48146,-122.11,2017,Sep
47727,Humpback Whale,36.48146,-122.11,2017,Sep
47728,Humpback Whale,36.6821,-121.934,2017,Sep
47728,Humpback Whale,36.6821,-121.934,2017,Sep
47728,Humpback Whale,36.6821,-121.934,2017,Sep
47728,Humpback Whale,36.6821,-121.934,2017,Sep
47728,Humpback Whale,36.6821,-121.934,2017,Sep
47728,Humpback Whale,36.6821,-121.934,2017,Sep
47728,Humpback Whale,36.6821,-121.934,2017,Sep
47728,Humpback Whale,36.6821,-121.934,2017,Sep
47728,Humpback Whale,36.6821,-121.934,2017,Sep
47728,Humpback Whale,36.6821,-121.934,2017,Sep
47728,Humpback Whale,36.6821,-121.934,2017,Sep
47728,Humpback Whale,36.6821,-121.934,2017,Sep
47729,Humpback Whale,36.70916,-122.085,2017,Sep
47730,Blue Whale,36.4229,-122.109,2017,Sep
47730,Blue Whale,36.4229,-122.109,2017,Sep
47731,Humpback Whale,36.6821,-121.934,2017,Sep
47731,Humpback Whale,36.6821,-121.934,2017,Sep
47731,Humpback Whale,36.6821,-121.934,2017,Sep
47731,Humpback Whale,36.6821,-121.934,2017,Sep
47731,Humpback Whale,36.6821,-121.934,2017,Sep
47731,Humpback Whale,36.6821,-121.934,2017,Sep
47731,Humpback Whale,36.6821,-121.934,2017,Sep
47731,Humpback Whale,36.6821,-121.934,2017,Sep
47731,Humpback Whale,36.6821,-121.934,2017,Sep
47731,Humpback Whale,36.6821,-121.934,2017,Sep
47731,Humpback Whale,36.6821,-121.934,2017,Sep
47731,Humpback Whale,36.6821,-121.934,2017,Sep
47732,Blue Whale,36.4229,-122.109,2017,Sep
47732,Blue Whale,36.4229,-122.109,2017,Sep
47733,Humpback Whale,36.48146,-122.11,2017,Sep
47733,Humpback Whale,36.48146,-122.11,2017,Sep
47734,Humpback Whale,36.70916,-122.085,2017,Sep
47735,Humpback Whale,36.6821,-121.934,2017,Sep
47735,Humpback Whale,36.6821,-121.934,2017,Sep
47735,Humpback Whale,36.6821,-121.934,2017,Sep
47735,Humpback Whale,36.6821,-121.934,2017,Sep
47735,Humpback Whale,36.6821,-121.934,2017,Sep
47735,Humpback Whale,36.6821,-121.934,2017,Sep
47735,Humpback Whale,36.6821,-121.934,2017,Sep
47735,Humpback Whale,36.6821,-121.934,2017,Sep
47735,Humpback Whale,36.6821,-121.934,2017,Sep
47735,Humpback Whale,36.6821,-121.934,2017,Sep
47735,Humpback Whale,36.6821,-121.934,2017,Sep
47735,Humpback Whale,36.6821,-121.934,2017,Sep
47736,Blue Whale,36.4229,-122.109,2017,Sep
47736,Blue Whale,36.4229,-122.109,2017,Sep
47737,Humpback Whale,36.41493,-122.056,2017,Sep
47737,Humpback Whale,36.41493,-122.056,2017,Sep
47739,Humpback Whale,36.41493,-122.056,2017,Sep
47739,Humpback Whale,36.41493,-122.056,2017,Sep
47740,Humpback Whale,36.41493,-122.056,2017,Sep
47740,Humpback Whale,36.41493,-122.056,2017,Sep
47741,Humpback Whale,36.41493,-122.056,2017,Sep
47741,Humpback Whale,36.41493,-122.056,2017,Sep
47742,Humpback Whale,36.41493,-122.056,2017,Sep
47742,Humpback Whale,36.41493,-122.056,2017,Sep
47743,Humpback Whale,36.41493,-122.056,2017,Sep
47743,Humpback Whale,36.41493,-122.056,2017,Sep
47744,Humpback Whale,36.41493,-122.056,2017,Sep
47744,Humpback Whale,36.41493,-122.056,2017,Sep
47745,Humpback Whale,36.41493,-122.056,2017,Sep
47745,Humpback Whale,36.41493,-122.056,2017,Sep
47746,Humpback Whale,36.41493,-122.056,2017,Sep
47746,Humpback Whale,36.41493,-122.056,2017,Sep
47747,Humpback Whale,36.41493,-122.056,2017,Sep
47747,Humpback Whale,36.41493,-122.056,2017,Sep
47748,Humpback Whale,36.41493,-122.056,2017,Sep
47748,Humpback Whale,36.41493,-122.056,2017,Sep
47749,Humpback Whale,36.41493,-122.056,2017,Sep
47749,Humpback Whale,36.41493,-122.056,2017,Sep
47750,Humpback Whale,36.41493,-122.056,2017,Sep
47750,Humpback Whale,36.41493,-122.056,2017,Sep
47751,Humpback Whale,36.41493,-122.056,2017,Sep
47751,Humpback Whale,36.41493,-122.056,2017,Sep
47752,Humpback Whale,36.41493,-122.056,2017,Sep
47752,Humpback Whale,36.41493,-122.056,2017,Sep
47753,Humpback Whale,36.41493,-122.056,2017,Sep
47753,Humpback Whale,36.41493,-122.056,2017,Sep
47754,Humpback Whale,36.41493,-122.056,2017,Sep
47754,Humpback Whale,36.41493,-122.056,2017,Sep
47755,Humpback Whale,36.41493,-122.056,2017,Sep
47755,Humpback Whale,36.41493,-122.056,2017,Sep
47756,Humpback Whale,36.41493,-122.056,2017,Sep
47756,Humpback Whale,36.41493,-122.056,2017,Sep
47760,Humpback Whale,36.66578,-121.96,2017,Sep
47760,Humpback Whale,36.66578,-121.96,2017,Sep
47760,Humpback Whale,36.66578,-121.96,2017,Sep
47773,Fin Whale,36.41,-122.38,2017,Sep
47774,Blue Whale,36.41,-122.37,2017,Sep
47775,Fin Whale,36.64594,-122.565,2017,Sep
47834,Fin Whale,36.59259,-122.239,2017,Sep
47835,Humpback Whale,36.59348,-122.238,2017,Sep
47835,Humpback Whale,36.59348,-122.238,2017,Sep
47835,Humpback Whale,36.59348,-122.238,2017,Sep
47835,Humpback Whale,36.59348,-122.238,2017,Sep
47836,Fin Whale,36.59508,-122.237,2017,Sep
47840,Humpback Whale,36.65148,-121.968,2017,Sep
47842,Humpback Whale,36.63608,-121.96,2017,Sep
47843,Humpback Whale,36.62766,-121.95,2017,Sep
47843,Humpback Whale,36.62766,-121.95,2017,Sep
47843,Humpback Whale,36.62766,-121.95,2017,Sep
47843,Humpback Whale,36.62766,-121.95,2017,Sep
47894,Humpback Whale,36.65837,-121.934,2017,Sep
47895,Humpback Whale,36.65443,-121.939,2017,Sep
47896,Humpback Whale,36.64966,-121.95,2017,Sep
47896,Humpback Whale,36.64966,-121.95,2017,Sep
47896,Humpback Whale,36.64966,-121.95,2017,Sep
47896,Humpback Whale,36.64966,-121.95,2017,Sep
47897,Humpback Whale,36.62177,-122.001,2017,Sep
47899,Fin Whale,36.58679,-122.068,2017,Sep
47900,Humpback Whale,37.61819,-122.598,2017,Sep
47902,Fin Whale,36.64598,-122.559,2017,Sep
47905,Fin Whale,36.68092,-122.098,2017,Sep
47906,Blue Whale,36.71559,-122.062,2017,Sep
47908,Blue Whale,36.71541,-122.068,2017,Sep
47908,Blue Whale,36.71541,-122.068,2017,Sep
47912,Humpback Whale,36.65494,-121.942,2017,Sep
47925,Blue Whale,34.1,-119.33,2017,Sep
47927,Blue Whale,34.1,-119.35,2017,Sep
48006,Humpback Whale,48.17152,-129.528,2017,Sep
48012,Humpback Whale,48.17152,-129.528,2017,Sep
48014,Blue Whale,36.96754,-122.244,2017,Sep
48014,Blue Whale,36.96754,-122.244,2017,Sep
48015,Humpback Whale,36.96754,-122.244,2017,Sep
48016,Humpback Whale,36.96754,-122.244,2017,Sep
48016,Humpback Whale,36.96754,-122.244,2017,Sep
48017,Humpback Whale,36.85987,-122.214,2017,Sep
48017,Humpback Whale,36.85987,-122.214,2017,Sep
48017,Humpback Whale,36.85987,-122.214,2017,Sep
48017,Humpback Whale,36.85987,-122.214,2017,Sep
48021,Humpback Whale,36.66801,-121.977,2017,Sep
48022,Humpback Whale,36.68364,-121.89,2017,Sep
48022,Humpback Whale,36.68364,-121.89,2017,Sep
48022,Humpback Whale,36.68364,-121.89,2017,Sep
48090,Humpback Whale,37.36819,-122.697,2017,Sep
48090,Humpback Whale,37.36819,-122.697,2017,Sep
48090,Humpback Whale,37.36819,-122.697,2017,Sep
48090,Humpback Whale,37.36819,-122.697,2017,Sep
48094,Humpback Whale,37.36819,-122.617,2017,Sep
48094,Humpback Whale,37.36819,-122.617,2017,Sep
48094,Humpback Whale,37.36819,-122.617,2017,Sep
48094,Humpback Whale,37.36819,-122.617,2017,Sep
48094,Humpback Whale,37.36819,-122.617,2017,Sep
48094,Humpback Whale,37.36819,-122.617,2017,Sep
48094,Humpback Whale,37.36819,-122.617,2017,Sep
48094,Humpback Whale,37.36819,-122.617,2017,Sep
48094,Humpback Whale,37.36819,-122.617,2017,Sep
48094,Humpback Whale,37.36819,-122.617,2017,Sep
48094,Humpback Whale,37.36819,-122.617,2017,Sep
48094,Humpback Whale,37.36819,-122.617,2017,Sep
48094,Humpback Whale,37.36819,-122.617,2017,Sep
48094,Humpback Whale,37.36819,-122.617,2017,Sep
48094,Humpback Whale,37.36819,-122.617,2017,Sep
48094,Humpback Whale,37.36819,-122.617,2017,Sep
48095,Humpback Whale,37.36819,-122.617,2017,Sep
48095,Humpback Whale,37.36819,-122.617,2017,Sep
48095,Humpback Whale,37.36819,-122.617,2017,Sep
48095,Humpback Whale,37.36819,-122.617,2017,Sep
48095,Humpback Whale,37.36819,-122.617,2017,Sep
48095,Humpback Whale,37.36819,-122.617,2017,Sep
48142,Humpback Whale,37.82945,-122.474,2017,Sep
48309,Humpback Whale,36.66012,-121.896,2017,Sep
48309,Humpback Whale,36.66012,-121.896,2017,Sep
48310,Humpback Whale,36.72052,-121.878,2017,Sep
48314,Humpback Whale,36.76096,-121.874,2017,Sep
48316,Humpback Whale,36.77413,-121.894,2017,Sep
48316,Humpback Whale,36.77413,-121.894,2017,Sep
48317,Humpback Whale,36.77787,-121.898,2017,Sep
48317,Humpback Whale,36.77787,-121.898,2017,Sep
48317,Humpback Whale,36.77787,-121.898,2017,Sep
48317,Humpback Whale,36.77787,-121.898,2017,Sep
48321,Humpback Whale,36.78248,-121.905,2017,Sep
48321,Humpback Whale,36.78248,-121.905,2017,Sep
48321,Humpback Whale,36.78248,-121.905,2017,Sep
48321,Humpback Whale,36.78248,-121.905,2017,Sep
48321,Humpback Whale,36.78248,-121.905,2017,Sep
48321,Humpback Whale,36.78248,-121.905,2017,Sep
48326,Humpback Whale,36.79401,-122.064,2017,Sep
48327,Humpback Whale,36.79506,-122.068,2017,Sep
48327,Humpback Whale,36.79506,-122.068,2017,Sep
48327,Humpback Whale,36.79506,-122.068,2017,Sep
48327,Humpback Whale,36.79506,-122.068,2017,Sep
48327,Humpback Whale,36.79506,-122.068,2017,Sep
48328,Blue Whale,36.79692,-122.072,2017,Sep
48328,Blue Whale,36.79692,-122.072,2017,Sep
48329,Fin Whale,36.79642,-122.074,2017,Sep
48329,Fin Whale,36.79642,-122.074,2017,Sep
48330,Blue Whale,36.79621,-122.073,2017,Sep
48330,Blue Whale,36.79621,-122.073,2017,Sep
48331,Blue Whale,36.79608,-122.073,2017,Sep
48331,Blue Whale,36.79608,-122.073,2017,Sep
48331,Blue Whale,36.79608,-122.073,2017,Sep
48332,Fin Whale,36.79604,-122.073,2017,Sep
48332,Fin Whale,36.79604,-122.073,2017,Sep
48332,Fin Whale,36.79604,-122.073,2017,Sep
48362,Humpback Whale,36.6263,-121.904,2017,Sep
48362,Humpback Whale,36.6263,-121.904,2017,Sep
48363,Humpback Whale,36.62542,-121.903,2017,Sep
